Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.1,40915,224.0.0.251,5353,17,2024-05-13 14:58:26,0.0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,86,86,86.0,0.0,0.0,1,0,0,0,0,0,0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.1,51813,224.0.0.251,5353,17,2024-05-13 14:58:36,0.0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,86,86,86.0,0.0,0.0,1,0,0,0,0,0,0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.1,36462,224.0.0.251,5353,17,2024-05-13 14:58:36,0.0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,86,86,86.0,0.0,0.0,1,0,0,0,0,0,0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.117,37741,185.125.190.57,123,17,2024-05-13 14:58:37,163185.59646606445,1,1,90,90,90.0,90.0,90.0,0.0,90.0,90.0,90.0,0.0,1103.038527284681,12.255983636496458,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,6.127991818248229,6.127991818248229,90,90,90.0,0.0,0.0,1,0,0,0,0,0,0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.117,44746,192.168.0.1,53,17,2024-05-13 14:58:40,26354.551315307617,1,1,100,436,100.0,100.0,100.0,0.0,436.0,436.0,436.0,0.0,20338.043079817984,75.88822044708202,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,37.94411022354101,37.94411022354101,100,436,268.0,168.0,28224.0,1,0,0,0,0,0,0,1.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.117,5353,224.0.0.251,5353,17,2024-05-13 14:58:40,0.0,1,0,87,0,87.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,87,87,87.0,0.0,0.0,1,0,0,0,0,0,0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.1,60945,224.0.0.251,5353,17,2024-05-13 14:58:46,0.0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,86,86,86.0,0.0,0.0,1,0,0,0,0,0,0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.1,42228,224.0.0.251,5353,17,2024-05-13 14:58:46,0.0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,86,86,86.0,0.0,0.0,1,0,0,0,0,0,0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.1,34094,224.0.0.251,5353,17,2024-05-13 14:58:46,0.0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,86,86,86.0,0.0,0.0,1,0,0,0,0,0,0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192.168.0.1,44564,224.0.0.251,5353,17,2024-05-13 14:58:46,0.0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0,0,86,86,86.0,0.0,0.0,1,0,0,0,0,0,0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
