Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.234.131,54139,192.168.234.2,53,17,2024-04-26 21:18:44,4787.683486938477,1,1,73,154,73.0,73.0,73.0,0.0,154.0,154.0,154.0,0.0,47413.326427966735,417.7385588367113,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,208.86927941835566,208.86927941835566,73,154,113.5,40.5,1640.25,0,0,0,0,0,0,0,1.0,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
192.168.234.131,38951,192.168.234.2,53,17,2024-04-26 21:18:44,4800.081253051758,1,1,74,307,74.0,74.0,74.0,0.0,307.0,307.0,307.0,0.0,79373.65638503949,416.65961356976106,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,208.32980678488053,208.32980678488053,74,307,190.5,116.5,13572.25,0,0,0,0,0,0,0,1.0,190.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
192.168.234.131,59636,192.168.234.2,53,17,2024-04-26 21:18:44,11970.758438110352,1,1,74,213,74.0,74.0,74.0,0.0,213.0,213.0,213.0,0.0,23975.089087613775,167.0737915513155,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,83.53689577565775,83.53689577565775,74,213,143.5,69.5,4830.25,0,0,0,0,0,0,0,1.0,143.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
192.168.234.131,41108,192.168.234.2,53,17,2024-04-26 21:18:44,48060.89401245117,1,1,74,422,74.0,74.0,74.0,0.0,422.0,422.0,422.0,0.0,10320.240815152147,41.61387425464575,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,20.806937127322875,20.806937127322875,74,422,248.0,174.0,30276.0,0,0,0,0,0,0,0,1.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
192.168.234.131,55051,192.168.234.2,53,17,2024-04-26 21:18:44,46844.2440032959,1,1,74,446,74.0,74.0,74.0,0.0,446.0,446.0,446.0,0.0,11100.616758025031,42.69467983855781,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,21.347339919278905,21.347339919278905,74,446,260.0,186.0,34596.0,0,0,0,0,0,0,0,1.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
192.168.234.131,38590,192.168.234.2,53,17,2024-04-26 21:18:44,96876.38282775879,1,1,75,308,75.0,75.0,75.0,0.0,308.0,308.0,308.0,0.0,3953.4919535647223,20.6448665982492,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,10.3224332991246,10.3224332991246,75,308,191.5,116.5,13572.25,0,0,0,0,0,0,0,1.0,191.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
192.168.234.131,33620,192.168.234.2,53,17,2024-04-26 21:18:44,96660.37559509277,1,1,75,159,75.0,75.0,75.0,0.0,159.0,159.0,159.0,0.0,2420.847204031345,20.69100174385765,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,10.345500871928826,10.345500871928826,75,159,117.0,42.0,1764.0,0,0,0,0,0,0,0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
192.168.234.131,60068,192.168.234.2,53,17,2024-04-26 21:18:44,4925.48942565918,1,1,79,278,79.0,79.0,79.0,0.0,278.0,278.0,278.0,0.0,72480.1068783581,406.0510189263759,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,203.02550946318794,203.02550946318794,79,278,178.5,99.5,9900.25,0,0,0,0,0,0,0,1.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
192.168.234.131,42367,192.168.234.2,53,17,2024-04-26 21:18:44,4816.0552978515625,1,1,79,290,79.0,79.0,79.0,0.0,290.0,290.0,290.0,0.0,76618.72158415841,415.27762376237627,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,207.63881188118813,207.63881188118813,79,290,184.5,105.5,11130.25,0,0,0,0,0,0,0,1.0,184.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
192.168.234.131,45066,192.168.234.2,53,17,2024-04-26 21:18:44,5197.763442993164,1,1,82,402,82.0,82.0,82.0,0.0,402.0,402.0,402.0,0.0,93116.97334984633,384.7808816109353,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,192.39044080546765,192.39044080546765,82,402,242.0,160.0,25600.0,0,0,0,0,0,0,0,1.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
192.168.234.131,50829,192.168.234.2,53,17,2024-04-26 21:18:44,4059.7915649414062,1,1,82,426,82.0,82.0,82.0,0.0,426.0,426.0,426.0,0.0,125129.57669720461,492.636128729152,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,246.318064364576,246.318064364576,82,426,254.0,172.0,29584.0,0,0,0,0,0,0,0,1.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
