Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.234.131,45284,192.168.234.2,53,17,2024-03-13 22:33:18,21641.254425048828,1,1,91,255,91.0,91.0,91.0,0.0,255.0,255.0,255.0,0.0,15987.982637435276,92.41608460945247,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,46.208042304726234,46.208042304726234,91,255,173.0,82.0,6724.0,0,0,0,0,0,0,0,1.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
192.168.234.131,53762,192.168.234.2,53,17,2024-03-13 22:33:18,6031.990051269531,1,1,82,547,82.0,82.0,82.0,0.0,547.0,547.0,547.0,0.0,104277.36031620554,331.56553359683795,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,165.78276679841898,165.78276679841898,82,547,314.5,232.5,54056.25,0,0,0,0,0,0,0,1.0,314.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
192.168.234.131,49796,192.168.234.2,53,17,2024-03-13 22:33:18,6107.568740844727,1,1,82,289,82.0,82.0,82.0,0.0,289.0,289.0,289.0,0.0,60744.301986961786,327.46254440410667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,163.73127220205333,163.73127220205333,82,289,185.5,103.5,10712.25,0,0,0,0,0,0,0,1.0,185.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
192.168.234.131,33061,192.168.234.2,53,17,2024-03-13 22:33:18,5368.947982788086,1,1,83,144,83.0,83.0,83.0,0.0,144.0,144.0,144.0,0.0,42280.16377281407,372.51245614814155,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,186.25622807407078,186.25622807407078,83,144,113.5,30.5,930.25,0,0,0,0,0,0,0,1.0,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
192.168.234.131,37050,192.168.234.2,53,17,2024-03-13 22:33:23,31020.8797454834,1,1,76,261,76.0,76.0,76.0,0.0,261.0,261.0,261.0,0.0,10863.650636763994,64.4727040757507,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,32.23635203787535,32.23635203787535,76,261,168.5,92.5,8556.25,0,0,0,0,0,0,0,1.0,168.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
192.168.234.131,42017,192.168.234.2,53,17,2024-03-13 22:33:23,8300.542831420898,1,1,76,273,76.0,76.0,76.0,0.0,273.0,273.0,273.0,0.0,42045.44294126095,240.94809708459,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,120.474048542295,120.474048542295,76,273,174.5,98.5,9702.25,0,0,0,0,0,0,0,1.0,174.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
192.168.234.131,48476,151.101.2.132,443,6,2024-03-13 22:33:23,166110.03875732422,27,36,3218,72883,571.0,54.0,119.18518518518519,114.46462725065929,8526.0,60.0,2024.5277777777778,2494.148646622855,458136.0679301179,379.2666624564385,2679.194173505229,9672.979239934599,72995.18585205078,0.0,166110.03875732422,6388.84764451247,14179.713971901843,72995.18585205078,253.20053100585938,153441.1907196045,4384.034020560129,12572.120512426989,73664.42680358887,0.0,0,0,0,0,540,720,162.54285533847363,216.72380711796484,54,8526,1207.952380952381,2109.3614427463885,4449405.696145126,1,0,0,0,0,0,0,1.3333333333333333,1207.952380952381,0.0,0.0,0.0,28735.5,9.0,4797604.593264868,64240,64240,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
192.168.234.131,39211,192.168.234.2,53,17,2024-03-13 22:33:23,11288.40446472168,1,1,85,270,85.0,85.0,85.0,0.0,270.0,270.0,270.0,0.0,31448.199885948423,177.17295710393478,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,88.58647855196739,88.58647855196739,85,270,177.5,92.5,8556.25,0,0,0,0,0,0,0,1.0,177.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
192.168.234.131,48864,192.168.234.2,53,17,2024-03-13 22:33:23,10777.473449707031,1,1,85,169,85.0,85.0,85.0,0.0,169.0,169.0,169.0,0.0,23567.675780904345,185.5722502433413,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,92.78612512167065,92.78612512167065,85,169,127.0,42.0,1764.0,0,0,0,0,0,0,0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
192.168.234.131,50433,192.168.234.2,53,17,2024-03-13 22:33:24,54606.43768310547,1,1,78,510,78.0,78.0,78.0,0.0,510.0,510.0,510.0,0.0,10767.961158944445,36.625718227702194,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,18.312859113851097,18.312859113851097,78,510,294.0,216.0,46656.0,0,0,0,0,0,0,0,1.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NeedManualLabel
